,avg_x_orig,avg_y_orig,density_ratio1_canny,density_ratio1_orig,density_ratio2_canny,density_ratio2_orig,density_ratio3_canny,density_ratio3_orig,density_ratio4_canny,density_ratio4_orig,h_w_ratio_canny,mean_hist_canny,mean_hist_orig,no_of_corners_orig,occ_ratio_canny,occ_ratio_orig,var_hist_canny,var_hist_orig
02_2,0.6369313113291704,0.6340238543628375,0.5076601671309192,0.2796610169491525,0.4881615598885794,0.2457627118644068,0.5205882352941177,0.5517241379310345,0.5487894350696992,0.20353982300884957,0.2345679012345679,0.06692657569850552,0.9233268356075374,0.05,0.06692657569850552,0.07667316439246263,0.06244740916377772,0.07079439025450907
02_3,0.7799827437446074,0.16231532078526614,0.4761264290517821,1.0,0.488231338264963,0.04918032786885246,0.5386799148332151,0.0,0.5271317829457365,0.5370370370370371,0.2345679012345679,0.03378817413905133,0.9603638726445743,0.03,0.03378817413905133,0.0396361273554256,0.03264653342740048,0.038065104763690086
02_4,0.612353422416144,0.5696638443068368,0.50231124807396,0.4740932642487047,0.5200308166409862,0.2538860103626943,0.5460420032310178,0.3884297520661157,0.5651465798045603,0.2756756756756757,0.23170731707317074,0.1668806161745828,0.7522464698331194,0.03,0.1668806161745828,0.24775353016688062,0.13903147611977434,0.1863717184567292
02_5,0.3880534670008354,0.570840681951793,0.5011037527593819,0.43253968253968256,0.4628403237674761,0.5476190476190477,0.4957397366382649,0.7037037037037037,0.525908739365816,0.5252100840336135,0.2345679012345679,0.11695906432748537,0.8362573099415205,0.07,0.11695906432748537,0.16374269005847952,0.10327964159912452,0.13693102151089223
02_6,0.4909175593851886,0.3761608215885502,0.47924253459577565,0.6902654867256637,0.4763292061179898,0.5442477876106194,0.5374045801526718,0.34134615384615385,0.533179012345679,0.5575221238938053,0.2345679012345679,0.1078622482131254,0.853151397011046,0.07,0.1078622482131254,0.14684860298895386,0.09622798362353553,0.1252840907891465
02_7,0.49939734833266375,0.6118041333085087,0.5125348189415042,0.3511450381679389,0.48885793871866295,0.3282442748091603,0.5139500734214391,0.592,0.551140544518028,0.2698412698412698,0.23170731707317074,0.07830551989730425,0.9159178433889602,0.07,0.07830551989730423,0.0840821566110398,0.07217376545091714,0.07701234755067637
02_8,0.26847704367301234,0.4964539007092198,0.49746192893401014,0.4627659574468085,0.4278462654097172,0.8829787234042553,0.49770992366412214,0.6850828729281768,0.4957918898240245,0.8181818181818182,0.2345679012345679,0.10396361273554257,0.8778427550357375,0.05,0.10396361273554255,0.1221572449642625,0.09315517996251667,0.10723485246700368
02_9,0.016842105263157894,0.08395061728395062,0.4871626069782752,1.0,0.46675444371296904,1.0,0.5162629757785467,0.8421052631578947,0.5201109570041609,1.0,0.2345679012345679,0.012995451591942821,0.9837556855100714,0.02,0.01299545159194282,0.016244314489928524,0.012826569829864291,0.015980436736680825
03_1,0.5230669265756985,0.24991658324991656,0.47693452380952384,1.0,0.47544642857142855,0.4567901234567901,0.5329153605015674,0.0684931506849315,0.5094043887147336,0.7402597402597403,0.25675675675675674,0.04409672830725462,0.9423897581792319,0.03,0.044096728307254626,0.057610241820768134,0.04215220685985079,0.054291301858120755
03_2,0.7975708502024291,0.536036036036036,0.5025380710659898,0.41025641025641024,0.48295866569978246,0.0,0.517557251908397,0.3333333333333333,0.5263157894736842,0.3055555555555556,0.25675675675675674,0.019203413940256046,0.9722617354196301,0.04,0.019203413940256046,0.027738264580369845,0.01883464283329523,0.026968853258439247
03_3,0.9022556390977443,0.0684931506849315,0.48760932944606417,1.0,0.47886297376093295,0.0,0.5203689469638739,0.0,0.5214395099540582,0.7272727272727273,0.2602739726027397,0.010814708002883922,0.9899062725306417,0.03,0.010814708002883922,0.010093727469358327,0.010697750093696277,0.00999184413513265
03_4,0.6749408983451537,0.5135135135135135,0.491817398794143,0.5191489361702127,0.5400516795865633,0.2,0.5565610859728507,0.23766816143497757,0.5547445255474452,0.31718061674008813,0.24324324324324326,0.12837837837837837,0.8235735735735736,0.02,0.12837837837837837,0.17642642642642642,0.1118973703433163,0.14530014248482717
03_5,0.5614255765199162,0.4836817950025497,0.5030782761653474,0.49433962264150944,0.5197889182058048,0.33584905660377357,0.5319740500463392,0.4087301587301587,0.5452865064695009,0.4493927125506073,0.24324324324324326,0.1463963963963964,0.801051051051051,0.06,0.1463963963963964,0.19894894894894896,0.12496449151854556,0.15936826466105747
03_6,0.5979097909790979,0.2581717075817171,0.44804088586030666,0.9108910891089109,0.5238500851788757,0.26732673267326734,0.5670840787119857,0.041884816753926704,0.5218945487042002,0.6451612903225806,0.2465753424657534,0.106544901065449,0.8462709284627092,0.03,0.106544901065449,0.1537290715372907,0.0951930851224027,0.13009644410157328
03_7,0.5698324022346369,0.518496149781066,0.5016778523489933,0.4860335195530726,0.5260067114093959,0.2737430167597765,0.5248667850799289,0.48255813953488375,0.5548672566371682,0.2529411764705882,0.24324324324324326,0.10510510510510511,0.8656156156156156,0.1,0.10510510510510511,0.13438438438438438,0.09405802198594994,0.11632522161801444
03_8,0.3403089187842551,0.5115137559083747,0.5042808219178082,0.484304932735426,0.4666095890410959,0.6995515695067265,0.5040797824116047,0.6,0.5090415913200723,0.6618357487922706,0.24324324324324326,0.12312312312312312,0.8325825825825826,0.07,0.12312312312312312,0.16741741741741742,0.1079638196755314,0.13938882576269968
03_9,0.43812375249501,0.39561971946517926,0.4782608695652174,0.6107784431137725,0.4620630861040068,0.7964071856287425,0.5256988277727682,0.5,0.5098920863309353,0.7371794871794872,0.2465753424657534,0.10730593607305937,0.8729071537290716,0.05,0.10730593607305935,0.12709284627092846,0.09579137215654385,0.11094025469768258
05_1,0.5180976430976432,0.4275568181818182,0.4925373134328358,0.6212121212121212,0.5014925373134328,0.4772727272727273,0.525984251968504,0.3629032258064516,0.5260663507109005,0.5511811023622047,0.225,0.06944444444444443,0.9083333333333333,0.04,0.06944444444444445,0.09166666666666666,0.06462191358024688,0.08326388888888889
05_2,0.6440329218106996,0.6143518518518518,0.5139705882352941,0.26851851851851855,0.5080882352941176,0.3148148148148148,0.5217729393468118,0.4528301886792453,0.5515104570100697,0.0297029702970297,0.225,0.05555555555555555,0.925,0.06,0.05555555555555555,0.075,0.05246913580246914,0.069375
05_3,0.6616161616161615,0.1629132231404959,0.46547884187082406,1.0,0.5144766146993318,0.19008264462809918,0.5557299843014128,0.0,0.5117370892018779,0.7192982456140351,0.225,0.06458333333333334,0.9159722222222222,0.02,0.06458333333333334,0.08402777777777778,0.06041232638888889,0.07696711033950616
05_4,0.5589768654284784,0.5061217008797654,0.48930921052631576,0.5249266862170088,0.5238486842105263,0.35777126099706746,0.5482189400521286,0.409375,0.5475152571926766,0.3606060606060606,0.225,0.15555555555555556,0.7631944444444445,0.02,0.15555555555555556,0.23680555555555555,0.13135802469135802,0.18072868441358023
05_5,0.2970639032815199,0.6427461139896373,0.5178018575851393,0.29015544041450775,0.45743034055727555,0.8549222797927462,0.4742857142857143,0.9293478260869565,0.5209187858900738,0.5303867403314917,0.225,0.10277777777777777,0.8659722222222221,0.07,0.10277777777777777,0.13402777777777777,0.09221450617283951,0.11606433256172839
05_6,0.4553782505910166,0.36815159574468087,0.48671875,0.675531914893617,0.50546875,0.4627659574468085,0.522203947368421,0.47752808988764045,0.5417348608837971,0.45348837209302323,0.225,0.1111111111111111,0.8694444444444445,0.05,0.1111111111111111,0.13055555555555556,0.09876543209876544,0.11351080246913581
05_7,0.6762295081967213,0.5772540983606558,0.5085756897837435,0.3770491803278688,0.5257270693512305,0.13934426229508196,0.5303867403314917,0.3706896551724138,0.5557312252964427,0.13934426229508196,0.225,0.06875,0.9152777777777779,0.05,0.06875,0.08472222222222223,0.0640234375,0.07754436728395062
05_8,0.2688746438746439,0.48782051282051286,0.5003790750568613,0.4807692307692308,0.46171341925701287,0.8846153846153846,0.5048076923076923,0.6907894736842105,0.4951923076923077,0.8300653594771242,0.225,0.08402777777777777,0.8916666666666667,0.04,0.08402777777777778,0.10833333333333334,0.07696711033950616,0.09659722222222222
05_9,0.0,0.0,0.5,0.0,0.5,0.0,0.5194424064563463,0.0,0.5263929618768328,0.0,0.225,0.0,1.0,0.01,0.0,0.0,0.0,0.0
