,avg_x_orig,avg_y_orig,density_ratio1_canny,density_ratio1_orig,density_ratio2_canny,density_ratio2_orig,density_ratio3_canny,density_ratio3_orig,density_ratio4_canny,density_ratio4_orig,h_w_ratio_canny,mean_hist_canny,mean_hist_orig,no_of_corners_orig,occ_ratio_canny,occ_ratio_orig,var_hist_canny,var_hist_orig
02_3,0.8449197860962566,0.6272727272727272,0.5142276422764228,0.045454545454545456,0.4878048780487805,0.0,0.5172413793103449,0.0,0.5377969762419006,0.0,0.5666666666666667,0.03529411764705882,0.9568627450980393,0.02,0.03529411764705882,0.043137254901960784,0.0340484429065744,0.04127643214148404
02_4,0.0,0.0,0.5,0.0,0.47058823529411764,0.0,0.5,0.0,0.5176715176715176,0.0,0.5666666666666667,0.0,1.0,0.01,0.0,0.0,0.0,0.0
02_5,0.5250544662309368,0.6055640894350571,0.5156626506024097,0.31746031746031744,0.4771084337349398,0.43915343915343913,0.4794871794871795,0.6,0.5510204081632653,0.26704545454545453,0.5483870967741935,0.2125237191650854,0.6413662239089185,0.02,0.2125237191650854,0.3586337760910816,0.16735738795732533,0.23001559073773356
02_6,0.5255357957136343,0.48372093023255813,0.47643979057591623,0.49612403100775193,0.4738219895287958,0.35271317829457366,0.520891364902507,0.4875,0.5290858725761773,0.42971887550200805,0.5666666666666667,0.25098039215686274,0.49411764705882355,0.02,0.25098039215686274,0.5058823529411764,0.18798923490965014,0.24996539792387543
02_7,0.581404174573055,0.40408602150537637,0.46958637469586373,0.6645161290322581,0.5060827250608273,0.25161290322580643,0.5459183673469388,0.2689655172413793,0.5064599483204134,0.5306122448979592,0.5666666666666667,0.19411764705882353,0.696078431372549,0.03,0.19411764705882353,0.30392156862745096,0.15643598615916954,0.2115532487504806
02_8,0.9052287581699346,0.4407407407407407,0.4936708860759494,0.5740740740740741,0.5063291139240507,0.0,0.5358744394618834,0.0,0.5434298440979956,0.0784313725490196,0.5666666666666667,0.07058823529411765,0.8941176470588236,0.03,0.07058823529411765,0.10588235294117647,0.06560553633217993,0.09467128027681661
04_1,0.5844444444444444,0.8147058823529412,0.5303292894280762,0.0,0.5095320623916811,0.34,0.48713235294117646,0.75,0.5496323529411765,0.0,0.5294117647058824,0.057189542483660136,0.9183006535947712,0.02,0.05718954248366013,0.08169934640522876,0.05391889871416976,0.0750245632021872
04_2,0.5521541950113379,0.32142857142857145,0.46629213483146065,0.7653061224489796,0.5112359550561798,0.3877551020408163,0.5433070866141733,0.15217391304347827,0.5187376725838264,0.4772727272727273,0.5294117647058824,0.12745098039215685,0.8398692810457516,0.04,0.12745098039215685,0.16013071895424835,0.11120722798923491,0.1344888718014439
04_3,0.7880658436213992,0.5555555555555556,0.5084745762711864,0.2222222222222222,0.5186440677966102,0.0,0.514336917562724,0.08,0.5368043087971275,0.0,0.5294117647058824,0.03594771241830065,0.9558823529411765,0.03,0.03594771241830065,0.04411764705882353,0.034655474390191815,0.04217128027681661
04_4,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5164075993091537,0.0,0.5294117647058824,0.0,1.0,0.01,0.0,0.0,0.0,0.0
04_5,0.5768518518518518,0.5841503267973857,0.5292929292929293,0.3388888888888889,0.5373737373737374,0.3,0.5117773019271948,0.4508670520231214,0.554140127388535,0.3515151515151515,0.5294117647058824,0.19117647058823528,0.7058823529411765,0.02,0.19117647058823528,0.29411764705882354,0.1546280276816609,0.20761245674740483
04_6,0.40595089471493967,0.4777484027318793,0.49209932279909707,0.5168539325842697,0.4582392776523702,0.6928838951310862,0.4891566265060241,0.5490196078431373,0.4964200477326969,0.570281124497992,0.5294117647058824,0.2761437908496732,0.5637254901960784,0.02,0.2761437908496732,0.4362745098039216,0.19988839762484512,0.2459390618992695
04_7,0.4735939643347051,0.36092955700798834,0.45742574257425744,0.691358024691358,0.500990099009901,0.5308641975308642,0.5155925155925156,0.3815789473684211,0.4884210526315789,0.6369426751592356,0.5294117647058824,0.17483660130718956,0.7352941176470589,0.03,0.17483660130718953,0.2647058823529412,0.14426876415054038,0.19463667820069205
04_8,0.8680555555555556,0.4333639705882353,0.49376114081996436,0.609375,0.5454545454545454,0.0,0.5444234404536862,0.0,0.543233082706767,0.13333333333333333,0.5294117647058824,0.08333333333333333,0.8954248366013072,0.02,0.08333333333333333,0.10457516339869281,0.0763888888888889,0.0936391985988295
05_1,0.5858987090367428,0.6815323041738136,0.5110356536502547,0.03773584905660377,0.48217317487266553,0.3584905660377358,0.5008976660682226,0.49019607843137253,0.5529622980251346,0.0,0.5757575757575758,0.06060606060606061,0.9154704944178629,0.04,0.06060606060606061,0.08452950558213716,0.056932966023875105,0.07738426826817661
05_2,0.6786703601108034,0.23006379585326953,0.43286219081272087,0.9868421052631579,0.5053003533568905,0.10526315789473684,0.5449438202247191,0.02631578947368421,0.5046210720887245,0.6197183098591549,0.5757575757575758,0.09728867623604466,0.8787878787878788,0.03,0.09728867623604466,0.12121212121212122,0.08782358971228275,0.10651974288337925
05_3,0.8139097744360901,0.31601731601731603,0.46611570247933887,1.0,0.4909090909090909,0.0,0.5174825174825175,0.0,0.5365853658536586,0.0,0.5757575757575758,0.03508771929824561,0.9553429027113237,0.02,0.03508771929824561,0.044657097288676235,0.03385657125269314,0.042662840950425954
05_4,0.0,0.0,0.5,0.0,0.47368421052631576,0.0,0.5,0.0,0.5164644714038128,0.0,0.59375,0.0,1.0,0.01,0.0,0.0,0.0,0.0
05_5,0.5070662768031189,0.5585016835016835,0.48588709677419356,0.3888888888888889,0.48588709677419356,0.46296296296296297,0.49036402569593146,0.5497630331753555,0.5136268343815513,0.4577114427860697,0.5757575757575758,0.20893141945773525,0.6555023923444976,0.03,0.20893141945773525,0.3444976076555024,0.16527908142111114,0.22581900597513793
05_6,0.4464984775989561,0.5210368144252442,0.4851694915254237,0.43388429752066116,0.4194915254237288,0.6487603305785123,0.47438752783964366,0.5818965517241379,0.5044843049327354,0.4870689655172414,0.5757575757575758,0.24720893141945774,0.6140350877192982,0.05,0.24720893141945774,0.38596491228070173,0.18609667564590762,0.23699599876885197
05_7,0.5901116427432217,0.3588154269972452,0.4521072796934866,0.7272727272727273,0.49616858237547895,0.4393939393939394,0.5522088353413654,0.20491803278688525,0.5304878048780488,0.5234375,0.5757575757575758,0.16746411483253587,0.7894736842105263,0.04,0.1674641148325359,0.21052631578947367,0.13941988507589115,0.16620498614958448
05_8,0.8774671052631579,0.48828125,0.4919499105545617,0.515625,0.5152057245080501,0.0,0.5377358490566038,0.01639344262295082,0.5422138836772983,0.09836065573770492,0.59375,0.0805921052631579,0.8947368421052632,0.02,0.0805921052631579,0.10526315789473684,0.07409701783240998,0.09418282548476453
