,Median,IQR
Tile_1,1.1271475033998901,1.1618158095059181
Tile_2,0.5289540235042618,0.22856672075759465
Tile_3,0.7989945663238249,0.5047346745037119
Tile_4,0.8216432692805595,0.14697783072613113
