,avg_x_orig,avg_y_orig,density_ratio1_canny,density_ratio1_orig,density_ratio2_canny,density_ratio2_orig,density_ratio3_canny,density_ratio3_orig,density_ratio4_canny,density_ratio4_orig,h_w_ratio_canny,mean_hist_canny,mean_hist_orig,no_of_corners_orig,occ_ratio_canny,occ_ratio_orig,var_hist_canny,var_hist_orig
02_2,0.34224598930481287,0.06537982565379825,0.48442622950819675,1.0,0.4672131147540984,0.6818181818181818,0.5277777777777778,0.1,0.5204170286707211,1.0,0.2328767123287671,0.0169218372280419,0.9822723609991941,0.03,0.016921837228041903,0.017727639000805803,0.016635488652869554,0.017413369816262913
02_3,0.8823529411764706,0.5209898365002209,0.4930156121610518,0.4838709677419355,0.4798685291700904,0.0,0.5326939843068875,0.0,0.5400696864111498,0.0,0.2328767123287671,0.019339242546333603,0.9750201450443191,0.04,0.019339242546333603,0.0249798549556809,0.018965236244067683,0.024355861802074046
02_4,0.5690999291282778,0.7217362601089289,0.5164556962025316,0.0,0.4767932489451477,0.3493975903614458,0.5192135835567471,0.5443037974683544,0.548704200178731,0.10256410256410256,0.2328767123287671,0.045124899274778404,0.9331184528605962,0.05,0.045124899274778404,0.06688154713940371,0.0430886427402195,0.062408405791643425
02_5,0.6892911010558069,0.8672286617492097,0.5070774354704413,0.02564102564102564,0.47626977518734387,0.20512820512820512,0.5123674911660777,0.7777777777777778,0.54673721340388,0.0,0.2328767123287671,0.03223207091055601,0.9685737308622079,0.03,0.032232070910556,0.031426269137792104,0.031193164515372893,0.03043865874587116
02_6,0.5834136933461909,0.5399356239239465,0.4963768115942029,0.48633879781420764,0.49094202898550726,0.3114754098360656,0.5373563218390804,0.4069767441860465,0.5422264875239923,0.4342857142857143,0.2328767123287671,0.11039484286865431,0.8525382755842063,0.08,0.11039484286865431,0.14746172441579372,0.09820782153665945,0.12571676424811423
02_7,0.45799457994579945,0.5630545346549356,0.5177610333692142,0.3794037940379404,0.5059203444564048,0.5257452574525745,0.5040183696900115,0.6379310344827587,0.5296803652968036,0.4970588235294118,0.2191780821917808,0.20462328767123286,0.6840753424657534,0.03,0.2046232876712329,0.3159246575342466,0.16275259781384874,0.21611626829611552
02_8,0.2986111111111111,0.509703196347032,0.4935194416749751,0.5092592592592593,0.44666001994017945,0.8611111111111112,0.4968220338983051,0.6585365853658537,0.5042643923240938,0.6634615384615384,0.2191780821917808,0.14126712328767121,0.8150684931506849,0.04,0.14126712328767124,0.18493150684931506,0.12131072316569713,0.1507318446237568
02_9,0.26529535864978904,0.406392694063927,0.474559686888454,0.5991561181434599,0.4589041095890411,0.8143459915611815,0.50625,0.6547085201793722,0.49270833333333336,0.8157894736842105,0.2191780821917808,0.125,0.7970890410958904,0.05,0.125,0.2029109589041096,0.109375,0.16173810166072433
04_1,0.8994708994708995,0.9736111111111111,0.5023923444976076,0.0,0.4784688995215311,0.0,0.5109717868338558,1.0,0.522257053291536,0.0,0.2625,0.0047619047619047615,0.9946428571428572,0.02,0.004761904761904762,0.005357142857142857,0.004739229024943309,0.005328443877551021
04_2,0.4444444444444445,0.08044871794871795,0.4909090909090909,1.0,0.47515151515151516,0.46153846153846156,0.5206611570247934,0.10810810810810811,0.5104895104895105,1.0,0.2625,0.01785714285714286,0.9767857142857143,0.04,0.017857142857142856,0.023214285714285715,0.017538265306122455,0.022675382653061227
04_3,0.0,0.0,0.4936708860759494,0.0,0.47619047619047616,0.0,0.5132743362831859,0.0,0.5198989260897031,0.0,0.26582278481012656,0.0,1.0,0.01,0.0,0.0,0.0,0.0
04_4,0.5631469979296065,0.7472826086956521,0.5185185185185185,0.0,0.4802469135802469,0.36231884057971014,0.5106796116504855,0.5606060606060606,0.5372168284789643,0.09230769230769231,0.2625,0.03571428571428572,0.9589285714285715,0.03,0.03571428571428571,0.04107142857142857,0.03443877551020407,0.039384566326530604
04_5,0.6989507667473769,0.830084745762712,0.5137614678899083,0.0,0.4837920489296636,0.1694915254237288,0.5083333333333333,0.6792452830188679,0.5343168697883258,0.0,0.2625,0.026785714285714288,0.9648809523809524,0.04,0.026785714285714284,0.03511904761904762,0.02606823979591837,0.033885700113378686
04_6,0.6481203007518797,0.4980679546968687,0.49301143583227447,0.4842105263157895,0.48284625158831,0.35789473684210527,0.52368245496998,0.32608695652173914,0.5242203052422031,0.3614457831325301,0.26582278481012656,0.051235684147076556,0.9427365883062085,0.06,0.05123568414707655,0.05726341169379144,0.04861058881705756,0.053984313374978776
04_7,0.4733974358974359,0.5486912393162393,0.5137546468401487,0.3611111111111111,0.5100371747211896,0.49572649572649574,0.5090054815974941,0.6297117516629712,0.5280373831775701,0.503370786516854,0.25,0.159375,0.7075,0.02,0.159375,0.2925,0.133974609375,0.20694375
04_8,0.3015,0.5294166666666666,0.49750178443968596,0.48333333333333334,0.4511063526052819,0.9,0.490622655663916,0.6958041958041958,0.5075075075075075,0.5915492957746479,0.25,0.124375,0.8125,0.05,0.124375,0.1875,0.108905859375,0.15234375
04_9,0.30207006369426753,0.43227444972990403,0.481294964028777,0.5382165605095541,0.45971223021582736,0.8089171974522293,0.4958490566037736,0.6219931271477663,0.486404833836858,0.7641196013289037,0.25316455696202533,0.12025316455696203,0.8012658227848102,0.03,0.12025316455696203,0.19873417721518988,0.10579234097099825,0.1592389040217914
05_1,0.5219907407407408,0.8397435897435898,0.5131578947368421,0.0,0.5007309941520468,0.4375,0.5127413127413127,0.7777777777777778,0.5404780262143408,0.0,0.23076923076923078,0.02564102564102564,0.9658119658119657,0.04,0.02564102564102564,0.03418803418803419,0.024983563445101904,0.033019212506392004
05_2,0.925925925925926,0.8803418803418804,0.5010706638115632,0.0,0.5010706638115632,0.0,0.5203313253012049,0.0,0.5282592313489073,0.0,0.23076923076923078,0.0021367521367521365,0.9978632478632479,0.02,0.002136752136752137,0.002136752136752137,0.002132186427058221,0.002132186427058221
05_3,0.9444444444444444,0.3246753246753247,0.4924078091106291,1.0,0.5010845986984815,0.0,0.5217723453017571,0.0,0.5290076335877862,0.0,0.23376623376623376,0.0021645021645021645,0.9992784992784992,0.02,0.0021645021645021645,0.0007215007215007215,0.002159817094882029,0.0007209801582095951
05_4,0.6277777777777778,0.5722610722610723,0.5172413793103449,0.2727272727272727,0.5210727969348659,0.2636363636363636,0.5327405012126112,0.3786407766990291,0.5509708737864077,0.21359223300970873,0.23076923076923078,0.07051282051282051,0.9216524216524217,0.06,0.07051282051282051,0.07834757834757834,0.06554076265614729,0.0722092353146484
05_5,0.7015432098765433,0.694871794871795,0.5213343677269201,0.2222222222222222,0.5236617532971296,0.19444444444444445,0.5172131147540984,0.5662650602409639,0.5639344262295082,0.0872093023255814,0.23076923076923078,0.0819088319088319,0.8717948717948718,0.1,0.08190883190883191,0.1282051282051282,0.07519977516416262,0.11176857330703484
05_6,0.6237179487179487,0.43231768231768236,0.4827586206896552,0.5846153846153846,0.5441547518923465,0.21153846153846154,0.5531914893617021,0.29959514170040485,0.5508021390374331,0.41700404858299595,0.23376623376623376,0.14213564213564214,0.8124098124098124,0.04,0.14213564213564214,0.18759018759018758,0.12193310137033081,0.15240010911006582
05_7,0.323340108401084,0.4801438398999375,0.49121338912133894,0.5426829268292683,0.46443514644351463,0.725609756097561,0.5013286093888397,0.6496815286624203,0.49383802816901406,0.7566666666666667,0.23076923076923078,0.14886039886039887,0.7663817663817664,0.02,0.14886039886039887,0.2336182336182336,0.12670098051152182,0.17904075453932997
05_8,0.10178117048346055,0.47915443335290664,0.49538461538461537,0.5419847328244275,0.46153846153846156,1.0,0.4894822006472492,0.9262295081967213,0.4906275468622657,0.9354838709677419,0.23076923076923078,0.07407407407407407,0.9066951566951567,0.04,0.07407407407407407,0.0933048433048433,0.06858710562414265,0.08459904952070195
05_9,0.38333333333333336,0.42750885478158207,0.48307692307692307,0.6818181818181818,0.4907692307692308,0.5818181818181818,0.5130081300813009,0.5673076923076923,0.5141930251419302,0.69,0.23376623376623376,0.062049062049062055,0.9206349206349206,0.05,0.06204906204906205,0.07936507936507936,0.0581989759478937,0.07306626354245403
